id,round,pullback_score,extracted_target,extracted_source,gold_domains,concepts_matched,n_gold_concepts,coverage,stop_reason,image_path
230,6,2.793,knowledge transfer,magic transmission,professor | guiding light,0,2,0.429,max_rounds,multimodal_analogy_generation/ablations/results/no_domain_guidance_no_metaphor/images/k6/230.png
230,7,2.121,knowledge transfer,magic,professor | guiding light,0,2,0.429,max_rounds,multimodal_analogy_generation/ablations/results/no_domain_guidance_no_metaphor/images/k7/230.png
230,8,1.751,knowledge transfer,magic spell,professor | guiding light,0,2,0.286,max_rounds,multimodal_analogy_generation/ablations/results/no_domain_guidance_no_metaphor/images/k8/230.png
230,9,2.111,knowledge transfer,magic spellcasting,professor | guiding light,0,2,0.286,max_rounds,multimodal_analogy_generation/ablations/results/no_domain_guidance_no_metaphor/images/k9/230.png
230,10,4.4,knowledge transfer,magic,professor | guiding light,0,2,0.571,max_rounds,multimodal_analogy_generation/ablations/results/no_domain_guidance_no_metaphor/images/k10/230.png
249,1,3.5,loss of direction,shipwrecked sailor in desert,failed love | ocean and desert,0,2,0.429,max_rounds,multimodal_analogy_generation/ablations/results/no_domain_guidance_no_metaphor/images/k1/249.png
249,2,2.632,loss of direction,shipwrecked sailor,failed love | ocean and desert,0,2,0.429,max_rounds,multimodal_analogy_generation/ablations/results/no_domain_guidance_no_metaphor/images/k2/249.png
249,3,1.704,loss of direction,sailor adrift at sea,failed love | ocean and desert,0,2,0.286,max_rounds,multimodal_analogy_generation/ablations/results/no_domain_guidance_no_metaphor/images/k3/249.png
249,4,3.373,uncertainty,stormy sea navigation,failed love | ocean and desert,0,2,0.571,max_rounds,multimodal_analogy_generation/ablations/results/no_domain_guidance_no_metaphor/images/k4/249.png
249,5,2.848,uncertainty,navigation,failed love | ocean and desert,0,2,0.429,max_rounds,multimodal_analogy_generation/ablations/results/no_domain_guidance_no_metaphor/images/k5/249.png
249,6,4.108,uncertainty,navigating stormy seas,failed love | ocean and desert,0,2,0.571,max_rounds,multimodal_analogy_generation/ablations/results/no_domain_guidance_no_metaphor/images/k6/249.png
249,7,1.761,loss of direction,navigation in storm,failed love | ocean and desert,0,2,0.286,max_rounds,multimodal_analogy_generation/ablations/results/no_domain_guidance_no_metaphor/images/k7/249.png
249,8,3.753,lack of direction,captivity,failed love | ocean and desert,0,2,0.571,max_rounds,multimodal_analogy_generation/ablations/results/no_domain_guidance_no_metaphor/images/k8/249.png
249,9,4.478,moral guidance,compass,failed love | ocean and desert,0,2,0.5,max_rounds,multimodal_analogy_generation/ablations/results/no_domain_guidance_no_metaphor/images/k9/249.png
249,10,4.191,guidance in adversity,compass in storm,failed love | ocean and desert,0,2,0.571,max_rounds,multimodal_analogy_generation/ablations/results/no_domain_guidance_no_metaphor/images/k10/249.png
